2025-01-19 16:23:52,677 - INFO - Phase, i = 0, loss=39.7314, loss_phase=0.0535,w=0.2174,ptp=0.7466
2025-01-19 16:23:54,047 - INFO - Phase, i = 100, loss=0.3255, loss_phase=0.1215,w=-0.0562,ptp=6.2707
2025-01-19 16:23:55,189 - INFO - Phase, i = 200, loss=0.2229, loss_phase=0.0997,w=-0.0601,ptp=6.2544
2025-01-19 16:23:56,209 - INFO - Phase, i = 300, loss=0.1833, loss_phase=0.0811,w=-0.0633,ptp=6.2809
2025-01-19 16:23:57,251 - INFO - Phase, i = 400, loss=0.1737, loss_phase=0.0774,w=-0.0680,ptp=6.2809
2025-01-19 16:23:58,249 - INFO - Phase, i = 500, loss=0.1571, loss_phase=0.0673,w=-0.0649,ptp=6.2807
2025-01-19 16:23:59,351 - INFO - Phase, i = 600, loss=0.1613, loss_phase=0.0765,w=-0.0656,ptp=6.2809
2025-01-19 16:24:00,451 - INFO - Phase, i = 700, loss=0.1648, loss_phase=0.0866,w=-0.0664,ptp=6.2807
2025-01-19 16:24:01,456 - INFO - Phase, i = 800, loss=0.1775, loss_phase=0.1027,w=-0.0686,ptp=6.2797
2025-01-19 16:24:03,360 - INFO - Phase, i = 900, loss=0.2189, loss_phase=0.1236,w=-0.0629,ptp=6.2732
2025-01-19 16:24:04,437 - INFO - Phase, i = 1000, loss=0.1237, loss_phase=0.0569,w=-0.0677,ptp=6.2795
2025-01-19 16:24:05,503 - INFO - Phase, i = 1100, loss=0.1355, loss_phase=0.0720,w=-0.0730,ptp=6.2791
2025-01-19 16:24:06,528 - INFO - Phase, i = 1200, loss=0.1443, loss_phase=0.0825,w=-0.0710,ptp=6.2803
2025-01-19 16:24:07,565 - INFO - Phase, i = 1300, loss=0.1656, loss_phase=0.0999,w=-0.0688,ptp=6.2803
2025-01-19 16:24:08,611 - INFO - Phase, i = 1400, loss=0.2159, loss_phase=0.1172,w=-0.0644,ptp=6.2736
2025-01-19 16:24:09,645 - INFO - Phase, i = 1500, loss=0.1261, loss_phase=0.0671,w=-0.0693,ptp=6.2793
2025-01-19 16:24:10,744 - INFO - Phase, i = 1600, loss=0.1438, loss_phase=0.0869,w=-0.0737,ptp=6.2799
2025-01-19 16:24:11,764 - INFO - Phase, i = 1700, loss=0.2340, loss_phase=0.0918,w=-0.0632,ptp=6.2811
2025-01-19 16:24:12,810 - INFO - Phase, i = 1800, loss=0.1208, loss_phase=0.0647,w=-0.0688,ptp=6.2789
2025-01-19 16:24:13,862 - INFO - Phase, i = 1900, loss=0.1369, loss_phase=0.0820,w=-0.0744,ptp=6.2795
